Donor,Replicate,Condition,Group,Tissue,Target cell,Layer,Distance to annotation with Epithelium µm,Distance to annotation with Baseline µm
1957,1,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,32.6705,44.4527
1957,1,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,65.9495,76.5225
1957,1,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,76.7977,25.854
1957,1,Circumcised,Non infected,Shaft,CD4,Epithelium,43.8814,72.5918
1957,1,Circumcised,Non infected,Shaft,CD4,Epithelium,12.4611,95.9074
1957,2,Circumcised,Non infected,Shaft,CD3+CCR10,Connective,171.9182,62.0715
1957,2,Circumcised,Non infected,Shaft,CD3+CCR10,Connective,182.6591,62.9861
1957,2,Circumcised,Non infected,Shaft,CD4+CCR10,Connective,124.8733,26.6105
1957,2,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,189.1389,79.1748
1957,2,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,195.5424,87.0014
1957,2,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,188.4276,71.6244
1957,2,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,179.6152,67.33
